2012	1417177	SIMON, DONNA M	W	state:lower	NJ-16
2009	3907	SINAGRA & JONES BRACKET			
2011	10796	SINAGRA SILVA & DITTMAN BRACKET			
1997	90440	SINAGRA, JACK G	W	state:upper	NJ-18
2007	19272	SINAGRA, JOSEPH	L	state:lower	NJ-18
2001	768	SINGER, ROBERT W	W	state:upper	NJ-30
2007	90461	SINGH, SEEMA	L	state:upper	NJ-14
2011	352197	SINGLETON, TROY	W	state:lower	NJ-7
2003	3739	SIRES, ALBIO	W	state:lower	NJ-33
1997	90394	SIVELLA, DAVID	L	state:lower	NJ-36
2009	90469	SMILEY, RICK	L	state:lower	NJ-22
2001	630	SMITH, BOB	W	state:upper	NJ-17
1999	630	SMITH, BOB (ROBERT)	W	state:lower	NJ-17
2003	90466	SMITH, BRIAN D	L	state:lower	NJ-23
2009	19352	SMITH, EDWARD J	L	state:lower	NJ-23
2005	90454	SMITH, GARRETT	L	state:lower	NJ-20
2003	6387	SMITH, L HARVEY	L	state:upper	NJ-31
2003	19395	SMITH, ROBERT	W	state:lower	NJ-4
1999	19395	SMITH, ROBERT J	W	state:lower	NJ-4
2009	90817	SMITH, TAMMEISHA	L	state:lower	NJ-23
1999	19406	SMITH, THOMAS S	W	state:lower	NJ-11
1997	19406	SMITH, TOM	W	state:lower	NJ-11
2001	19406	SMITH, TOM S	W	state:lower	NJ-11
2003	90420	SOLARZ, KENNETH	L	state:lower	NJ-8
2003	90834	SOLOMON, J HOWARD	L	state:lower	NJ-34
2003	90456	SORANTINO, DOUGLAS	L	state:lower	NJ-3
1999	19458	SORKIN, KENNETH M	L	state:lower	NJ-36
2009	3908	SPEDDING & KOCUBINSKI BRACKET			
2011	90457	SPEDDING, WILLIAM (BILL)	L	state:lower	NJ-12
2009	8999	SPENCER, L GRACE	W	state:lower	NJ-29
2001	90201	SPERA, GABE	L	state:lower	NJ-22
1997	90408	SPIKE, GERALD	L	state:upper	NJ-33
2007	6401	STACK, BRIAN P	W	state:upper	NJ-33
2011	10819	STAFFORD & HEISS-COLUCCI BRACKET			
2001	2091	STANLEY, CRAIG A	W	state:lower	NJ-28
2005	2092	STEELE, ALFRED	W	state:lower	NJ-35
2001	2092	STEELE, ALFRED E	W	state:lower	NJ-35
2001	90753	STEELE, MICHAEL G	L	state:lower	NJ-28
2001	90100	STEINBERG, ELLEN	L	state:upper	NJ-21
2003	7628	STENDER, LINDA	W	state:lower	NJ-22
2007	7628	STENDER, LINDA A	W	state:lower	NJ-22
2001	90411	STRUBEN, CHRISTOPHER F	L	state:lower	NJ-19
1999	19710	STUHLTRAGER, GARY	W	state:lower	NJ-3
1997	19710	STUHLTRAGER, GARY W	W	state:lower	NJ-3
2001	90401	STURMFELS, LYLE M (PEGGI)	L	state:lower	NJ-30
2003	19727	SULIGA, JOSEPH S	W	state:upper	NJ-22
2011	352319	SULLIVAN, WILLIAM	L	state:upper	NJ-27
2011	352225	SUMTER, SHAVONDA E	W	state:lower	NJ-35
1997	90404	SUPLEE, MEL	L	state:upper	NJ-5
2007	3153	SWEENEY BURZICHELLI & FISHER BRACKET			
2011	10820	SWEENEY BURZICHELLI & RILEY BRACKET			
2001	7636	SWEENEY, STEPHEN M	W	state:upper	NJ-3
2003	90633	SWIFT, STEPHEN P	L	state:lower	NJ-2
2003	90426	SWIFT, TOM	L	state:upper	NJ-2
1999	19813	TALARICO, GUY F	W	state:lower	NJ-38
2009	3909	TAYLOR & GRAF BRACKET			
2009	90913	TAYLOR, KIM	L	state:lower	NJ-15
2003	90431	TEDESCO JR, LOUIS A	L	state:lower	NJ-38
2001	90432	TEMPESTA, JOSEPH	L	state:lower	NJ-27
2003	90101	TERRANOVA, PETER A	L	state:lower	NJ-9
2011	352241	THOENI, RICK	L	state:upper	NJ-25
1997	3972	THOMPSON, SAM	W	state:lower	NJ-13
2007	3972	THOMPSON, SAMUEL	W	state:lower	NJ-13
2005	3972	THOMPSON, SAMUEL D	W	state:lower	NJ-13
2003	90207	THURING, ROBERT D	L	state:lower	NJ-18
2011	10821	TIVENAN WARY & EYTAN BRACKET			
2003	90507	TOMANELLI, JOSEPH	L	state:upper	NJ-40
2011	352223	TORRES, FRANCISCO E	L	state:lower	NJ-32
2011	352226	TORRES, SAMUEL	L	state:lower	NJ-35
1997	90639	TOTO, THOMAS J	L	state:lower	NJ-18
2003	90517	TRAWINSKI, ED	L	state:lower	NJ-38
2003	90915	TROAST, DAVID R	L	state:upper	NJ-35
2003	90521	TRONCONE, MARK	L	state:lower	NJ-10
2007	90632	TRUITT, OADLINE D	L	state:lower	NJ-28
2011	8997	TUCKER, CLEOPATRA G	W	state:lower	NJ-28
2001	20141	TUCKER, DONALD	W	state:lower	NJ-28
2007	3154	TURNER GUSCIORA & WATSON COLEMAN BRACKET			
2003	760	TURNER, SHIRLEY K	W	state:upper	NJ-15
2003	90511	TWERSKY-GLASNER, AVIVA	L	state:upper	NJ-9
2011	90509	TYNER, DAMON	L	state:lower	NJ-2
2003	90712	UNGER, BRIAN	L	state:upper	NJ-11
2007	3971	VAINIERI HUTTLE, VALERIE	W	state:lower	NJ-37
2005	90108	VALDES, RICHARD	L	state:lower	NJ-33
2005	2271	VAN DREW & ALBANO BRACKET			
2011	10823	VAN DREW ALBANO & MILAM BRACKET			
2005	3968	VAN DREW, JEFF	W	state:lower	NJ-1
1999	20236	VAN HOUTEN, NORMAN	L	state:lower	NJ-18
2001	20236	VAN HOUTEN, NORMAN J	L	state:lower	NJ-18
2011	10824	VAN PELT & FIRST BRACKET			
2011	10786	VAN PELT FIRST & CLASS BRACKET			
2007	8990	VAN PELT, DANIEL M	W	state:lower	NJ-9
2009	3992	VANDERVALK & SCHROEDER BRACKET			
2007	624	VANDERVALK, CHARLOTTE	W	state:lower	NJ-39
2005	6388	VAS, JOSEPH	W	state:lower	NJ-19
2007	90540	VEGA, SILVERIO A	L	state:upper	NJ-33
2009	90697	VELEZ-GENTRY, STEPFANIE	L	state:lower	NJ-5
2011	352237	VELLA, MAUREEN	L	state:upper	NJ-16
2003	90416	VIALL JR, PAUL G	L	state:upper	NJ-24
2007	90528	VILLAPIANO, JOHN A	L	state:upper	NJ-11
2011	90529	VILLARE, BOB	L	state:lower	NJ-3
2009	90529	VILLARE, ROBERT	L	state:lower	NJ-3
2009	3910	VISOTCKY & RUE BRACKET			
2005	3970	VITALE, JOSEPH F		state:upper	NJ-19
1999	90533	VITALE, SALVATORE	L	state:lower	NJ-12
2009	3985	VOSS & WAGNER BRACKET			
2003	6400	VOSS, JOAN	W	state:lower	NJ-38
2005	6400	VOSS, JOAN M	W	state:lower	NJ-38
2009	9234	WAGNER, CONCETTA	W	state:lower	NJ-38
2011	9234	WAGNER, CONNIE TERRANOVA	W	state:lower	NJ-38
2005	90227	WAGNER-GLASER, SUSAN L	L	state:lower	NJ-23
1997	90276	WAKS, JOAN	L	state:upper	NJ-34
2007	90483	WALKER, BESSIE	L	state:lower	NJ-29
1999	90480	WALL, TERENCE M	L	state:lower	NJ-12
2007	3156	WALSH & BROWN BRACKET			
2007	90481	WALSH, PAT	L	state:lower	NJ-24
2001	90484	WALSH, PATRICIA	L	state:lower	NJ-22
2011	352246	WALTERS, SUZANNE M	L	state:lower	NJ-1
2001	90487	WARGACKI, WALTER G	L	state:lower	NJ-36
2001	90488	WARTENBERG, DANIEL	L	state:upper	NJ-16
2005	12799	WATSON COLEMAN, BONNIE	W	state:lower	NJ-15
1999	90371	WAUTERS, STEPHANIE	L	state:lower	NJ-10
2007	6397	WEBBER, JAY	W	state:lower	NJ-26
1997	90472	WEBSTER STANSBURY, WANDA	L	state:lower	NJ-15
2007	90475	WEFER, DANA	L	state:lower	NJ-25
2005	2272	WEINBERG & JOHNSON BRACKET			
2007	3157	WEINBERG JOHNSON & HUTTLE BRACKET			
1999	632	WEINBERG, LORETTA	W	state:lower	NJ-37
1999	20554	WEINGARTEN, JOEL M	W	state:lower	NJ-21
2007	90306	WENZEL, BRITTA FORSBERG	L	state:upper	NJ-10
1999	90476	WERNER, EDWARD G	L	state:lower	NJ-30
2005	2273	WHELAN & TYNER BRACKET			
2011	10825	WHELAN COOPER & TYNER BRACKET			
2007	3158	WHELAN KUEHNER & SPELLMAN BRACKET			
2007	3159	WHELAN WILKINS & SPELLMAN BRACKET			
2007	8003	WHELAN, JAMES	W	state:upper	NJ-2
2005	90500	WHITE, JOHN J	L	state:lower	NJ-8
1997	90498	WHITMAN, CHRISTINE T	W	state:governor	
1997	90125	WIEBALK, WENDY L	L	state:lower	NJ-18
1997	90499	WILKINS, CHANNELL	L	state:lower	NJ-15
2007	90502	WILKINS, JOE	L	state:lower	NJ-2
1997	90209	WILLIAMS, GEORGE	L	state:lower	NJ-7
2005	20776	WILLIAMSON, JEFFREY	L	state:lower	NJ-30
2011	352166	WILSON, GILBERT L (WHIP)	W	state:lower	NJ-5
2011	10826	WIMBERLY & SUMPTER BRACKET			
2011	352227	WIMBERLY, BENJIE E	W	state:lower	NJ-35
2005	90503	WINTERS, FRANK	L	state:lower	NJ-4
2005	2089	WISNIEWSKI, JOHN S	W	state:lower	NJ-19
2011	352259	WITTMAN, WAYNE	L	state:lower	NJ-14
2009	761	WOLFE, DAVID W	W	state:lower	NJ-10
2007	90799	WOOD, ERIC A	L	state:lower	NJ-24
2003	90102	WOODROW, CHARLES	L	state:lower	NJ-3
2001	20931	WRIGHT, BARBARA	L	state:lower	NJ-14
1997	20931	WRIGHT, BARBARA W	W	state:lower	NJ-14
2011	352316	WRIGHT, SHANNON	L	state:upper	NJ-22
2001	139222	ZANE, RAYMOND J	L	state:upper	NJ-3
2001	139248	ZECKER, GERALD H	L	state:lower	NJ-34
2003	90490	ZELANTE, THOMAS A	L	state:lower	NJ-25
2007	90493	ZELLMAN, SUSAN	L	state:lower	NJ-24
2007	90496	ZIMMER, TONI	L	state:lower	NJ-24
1997	90791	ZIMMERMANN, BILL	L	state:upper	NJ-9
1999	139336	ZISA, CHARLES	W	state:lower	NJ-37
2007	90494	ZUNIC, JOHN	L	state:upper	NJ-40
